"BehaviorSpace results (NetLogo 6.0.4)"
"straight-run-trial.nlogo"
"baseline1"
"01/03/2019 08:41:31:731 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","499","0","999"
"[run number]","experiment-number","[step]","objective-mine-speed","objective-mine-position","objective-mine-detected-ratio","number-of-collisions","max-nav-error","count mine-contacts"
"1742","174","4135","-3.7849999999999997","-43.26464990422437","0.07","0","3401.4110329947885","14"
"1744","174","11197","-9.796999999999999","-21.518122185933755","0.28","0","3856.005904656843","56"
"1743","174","15000","-14.325","-54.20457141771372","0.135","0","2736.320166682186","27"
"1747","174","15000","-13.5","-25.851119161177426","0.3","0","3641.5245176767685","60"
"1745","174","4176","-2.0010000000000003","-18.379349788027692","0.435","0","1163.306953127248","87"
"1749","174","15000","-13.975","-22.95270895970183","0.205","0","5589.929579591107","41"
"1746","174","4172","-3.3469999999999995","-18.59712711118626","0.165","0","1251.8190692446665","33"
"1752","175","15000","-14.625","-24.043967001214742","0.075","0","4362.750747137954","15"
"1748","174","4140","-2.665","-11.900358281588883","0.295","0","1884.489006725879","59"
"1750","174","6986","-6.585999999999999","-50.471150603866654","0.08","0","3899.2598102830116","16"
"1751","175","5459","-4.734","-10.154230371168065","0.145","0","2039.4107910966331","29"
"1753","175","5264","-5.164000000000001","-14.763067148976784","0.02","0","4628.156606643171","4"
"1754","175","4780","-4.455","-11.533208659030418","0.065","0","1662.2820985666722","13"
"1755","175","6073","-5.723000000000001","-50.327749960911675","0.07","0","2979.9153165412467","14"
"1756","175","7146","-6.896","-8.718107155866543","0.05","0","3784.902621719723","10"
"1757","175","15000","-14.25","-44.47966193713177","0.15","0","3264.479942593288","30"
"1758","175","15000","-13.95","-17.53909704111258","0.21","0","3426.222432986449","42"
"1759","175","3098","-3.048","-8.788023061505616","0.01","0","4203.423111638017","2"
"1761","176","6846","-4.296","-15.79954798959249","0.51","0","1319.6757503482297","102"
"1760","175","15000","-14.325","-36.154793482849456","0.135","0","2898.765900326217","27"
"1765","176","15000","-13.525","-20.95131040236759","0.295","0","1843.948857271137","59"
"1762","176","3814","-0.589","-14.419164256404729","0.645","0","1291.2219608674181","129"
"1763","176","3818","-1.6680000000000001","-15.591172888236212","0.43","0","2607.217987891372","86"
"1764","176","3834","-1.334","-12.806276018132394","0.5","0","2329.6036423914707","100"
"1766","176","3802","-0.2520000000000002","-5.449711052533942","0.71","0","3266.5196005837633","142"
"1767","176","3804","-2.9789999999999996","-14.099612340792252","0.165","0","1929.4244035152628","33"
"1768","176","3820","-0.6199999999999997","-10.58792392348417","0.64","0","1174.0687611206408","128"
"1770","176","3822","-1.6219999999999999","-14.165992698282572","0.44","0","2719.8005908651094","88"
"1769","176","4729","-0.30400000000000027","-3.707733518249851","0.885","0","1436.539522846329","177"
"1771","177","3257","1.3430000000000004","-6.949584562102695","0.92","0","811.5067388540273","184"
"1772","177","15000","-11.625","-25.922836723590546","0.675","0","3862.7677668483384","135"
"1773","177","7528","-3.3279999999999994","-8.495943265180122","0.84","0","4080.2621685140116","168"
"1774","177","3271","-0.22100000000000009","-11.13921904367773","0.61","0","1295.2902504599022","122"
"1776","177","15000","-14","-23.914082037391417","0.2","0","3656.0116787997367","40"
"1775","177","3256","0.5940000000000003","-15.864872744345497","0.77","0","1770.4720605793611","154"
"1778","177","6223","-5.4479999999999995","-13.48783596198917","0.155","0","4463.660108879456","31"
"1777","177","6442","-1.867","-5.140720792647983","0.915","0","3242.293476399625","183"
"1779","177","10338","-9.062999999999999","-20.01815651156501","0.255","0","3229.4427601965745","51"
"1781","178","5737","-1.862","-6.690876258362047","0.775","0","2597.443198299181","155"
"1780","177","15000","-12.475","-30.235949536769255","0.505","0","2822.650831958586","101"
"1782","178","15000","-13.475","-21.179907509460087","0.305","0","3704.7595667619617","61"
"1783","178","6062","-4.312","-13.750186033243828","0.35","0","4406.660273147366","70"
"1784","178","15000","-11.825","-25.580149635982956","0.635","0","3333.3451496097323","127"
"1785","178","9492","-8.767000000000001","-20.232605661653757","0.145","0","3559.2450023548195","29"
"1786","178","6782","-4.957","-13.991261923305437","0.365","0","3469.247117071331","73"
"1787","178","4129","-1.1039999999999996","-6.3628168040322475","0.605","0","2290.5140555252924","121"
"1788","178","4176","-3.076","-14.898820377641968","0.22","0","2584.572324373198","44"
"1790","178","6737","-6.412","-15.390337445394628","0.065","0","4315.572948113909","13"
"1789","178","14137","-12.337","-37.359436591835575","0.36","0","3457.4873378495936","72"
"1791","179","2828","2.147","-9.99062954360969","0.995","0","880.3886274122367","199"
"1794","179","2814","2.136","-8.335330543838449","0.99","0","528.0983287949276","198"
"1793","179","2832","1.9429999999999996","-3.9785048183453604","0.955","0","1816.3674799479322","191"
"1792","179","15000","-10.225000000000001","-20.97682420731033","0.955","0","1532.4007992496129","191"
"1795","179","2829","2.0209999999999995","-1.3510761163843683","0.97","0","715.3968738082413","194"
"1796","179","2813","1.8869999999999991","-6.800937655866823","0.94","0","590.9292955068375","188"
"1798","179","2809","1.9409999999999998","0.34530355189753115","0.95","0","141.084570619972","190"
"1797","179","2817","2.058","-0.6823061412647067","0.975","0","449.9622840542542","195"
"1799","179","2827","2.048","-0.6681243412769873","0.975","0","335.68626089903614","195"
"1800","179","2818","0.8819999999999992","-2.544986591971168","0.94","1","507.95586603791867","188"
"1801","180","4172","-0.6970000000000001","-15.528267360799067","0.695","0","1196.7841660263111","139"
"1802","180","11910","-9.21","-30.79252137195177","0.54","0","2806.0119567734473","108"
"1803","180","15000","-12.6","-45.68770157930615","0.48","0","2512.1471683489704","96"
"1804","180","15000","-13","-39.9423804585511","0.4","0","2738.0753181895943","80"
"1805","180","4141","-1.4909999999999997","-11.714774162243142","0.53","0","1441.9802515726774","106"
"1806","180","4155","-1.1300000000000003","-12.630460843822595","0.605","0","884.9020382403666","121"
"1807","180","15000","-12.225","-25.800765931939804","0.555","0","1267.9611659867312","111"
"1808","180","4098","-0.948","-5.926139298441029","0.63","0","863.8842433251749","126"
"1809","180","4660","-4.835","-18.198575243731383","0.365","2","3049.8744711874742","73"
"1810","180","4117","-0.6420000000000003","-16.70697422724857","0.695","0","1501.7582832611847","139"
"1811","181","2815","-0.23999999999999977","-11.788135065744466","0.515","0","1176.241044306044","103"
"1812","181","2805","-0.7300000000000009","-4.450229184051243","0.815","2","512.4879835657083","163"
"1813","181","2811","0.06400000000000006","-8.911705500836021","0.575","0","1390.3107142031313","115"
"1814","181","2816","0.859","-3.441019748667415","0.735","0","2839.484358204449","147"
"1815","181","15000","-12.25","-20.836243324382803","0.55","0","3293.12913040029","110"
"1816","181","2799","0.351","-6.324771579498392","0.63","0","1194.9650431730413","126"
"1817","181","2818","-0.8180000000000001","-17.4349771938958","0.4","0","1731.092557688463","80"
"1818","181","15000","-12.55","-21.72245805188166","0.49","0","1636.8662845748527","98"
"1820","181","2809","1.0910000000000002","-4.110183756212783","0.78","0","1417.0104922800947","156"
"1819","181","2812","0.5630000000000002","-3.822697934304595","0.675","0","2054.274565618502","135"
"1821","182","4457","-3.2569999999999997","-17.86690006381413","0.24","0","1402.9722035260659","48"
"1822","182","15000","-13.6","-18.944259948102108","0.28","0","3248.376937968315","56"
"1823","182","3201","-1.9260000000000002","-11.80139953675807","0.255","0","1305.426684911329","51"
"1824","182","15000","-14.15","-44.230961129542635","0.17","0","2599.801041416318","34"
"1825","182","3168","-1.468","-8.905031447875185","0.34","0","545.3985845992248","68"
"1826","182","3191","-1.666","-7.359857142687012","0.305","0","1297.448751190022","61"
"1827","182","3185","-3.21","-10.001847822485523","0.395","2","838.6658807535646","79"
"1828","182","13737","-12.411999999999999","-16.398549786847838","0.265","0","3476.141094286634","53"
"1829","182","15000","-13.875","-24.308774418100352","0.225","0","2481.161933282182","45"
"1830","182","3177","-1.877","-7.080219421206938","0.26","0","1370.2762723365558","52"
"1831","183","3818","-2.818","-12.69955876445848","0.2","0","1300.668831107896","40"
"1832","183","3824","-2.4739999999999998","-13.161076306237252","0.27","0","1160.9599189843768","54"
"1833","183","3823","-2.323","-15.966105836359144","0.3","0","1614.6279966939585","60"
"1834","183","3804","-2.279","-12.770182147694834","0.305","0","1367.2643921938907","61"
"1835","183","3795","-0.8700000000000001","-4.4635918031756185","0.585","0","329.238685248599","117"
"1836","183","3836","-1.9859999999999998","-11.35762261905889","0.37","0","1357.3210136935218","74"
"1837","183","3797","-1.222","-10.79905871949465","0.515","0","683.7829290462123","103"
"1838","183","3812","-1.8369999999999997","-9.6877031459164","0.395","0","1302.2314312303147","79"
"1839","183","3797","-2.572","-12.297454030437134","0.245","0","2365.1821142783856","49"
"1840","183","3820","-1.9949999999999999","-9.972163194270566","0.365","0","795.1655346281633","73"
"1841","184","7871","-7.696000000000001","-18.5477976575317","0.035","0","2924.5234958117617","7"
"1845","184","15000","-14.35","-21.971551606504804","0.13","0","3696.5355725331506","26"
"1843","184","6463","-6.163","-20.441897088128172","0.06","0","2067.246448712926","12"
"1842","184","15000","-14.175","-53.586114102237715","0.165","0","3710.7259390677173","33"
"1844","184","9308","-9.058","-53.52490244334903","0.05","0","4191.7678243195605","10"
"1846","184","4743","-3.8180000000000005","-12.939149138426568","0.185","0","2194.336709915042","37"
"1847","184","4107","-2.8320000000000003","-23.921799374503518","0.255","0","2490.1982538998996","51"
"1848","184","4099","-3.499","-60.86780600718032","0.12","0","3278.4797093729553","24"
"1850","184","4099","-2.8240000000000003","-13.667864425179845","0.255","0","1953.0214363513173","51"
"1849","184","15000","-14.425","-27.313159560904094","0.115","0","3524.689302263075","23"
"1851","185","3373","-0.4230000000000005","-9.419010098976223","0.59","0","1458.68238680725","118"
"1854","185","15000","-12.1","-17.893781766798327","0.58","0","2960.739675318069","116"
"1852","185","12113","-11.138","-22.17625526196479","0.195","0","3231.5270168660154","39"
"1855","185","15000","-13.05","-18.18061168994989","0.39","0","3302.8756395725413","78"
"1853","185","10569","-7.1190000000000015","-18.624433014043298","0.69","0","2552.198331969948","138"
"1856","185","15000","-13.025","-18.648043728371725","0.395","0","3378.5194338611864","79"
"1858","185","3386","0.8389999999999995","-5.608027270794316","0.845","0","1573.412514293937","169"
"1857","185","11551","-10.501","-20.152084501807085","0.21","0","3261.328733327956","42"
"1859","185","3406","-1.6560000000000001","-9.587101155157868","0.35","0","1459.929593657001","70"
"1862","186","2480","1.27","-10.160987267615823","0.75","0","1441.319247930689","150"
"1861","186","2479","2.271","-4.138618218757162","0.95","0","871.5324100499352","190"
"1860","185","15000","-11.45","-19.792597248117055","0.71","0","3583.289084304216","142"
"1863","186","2474","0.9510000000000001","-10.671790436155757","0.685","0","1522.0692480218597","137"
"1864","186","2480","-0.029999999999999805","-15.176743555095142","0.49","0","1627.5823994791285","98"
"1866","186","2492","-0.242","-13.494464735807554","0.65","1","1528.3290487657018","130"
"1870","186","15000","-11.425","-18.42544197144102","0.715","0","3201.834563115706","143"
"1865","186","11159","-7.4590000000000005","-21.288421363965835","0.74","0","4368.1525142382025","148"
"1867","186","6218","-2.343","-11.166636373859342","0.775","0","3512.7756328278565","155"
"1871","187","2213","0.5369999999999999","-5.605654512180916","0.55","0","1606.0540464096653","110"
"1868","186","15000","-11.75","-26.125933121787323","0.65","0","2640.4426206452754","130"
"1869","186","14370","-11.895","-21.517292399441054","0.495","0","4180.526198177632","99"
"1872","187","2198","0.9020000000000001","-5.879241919347337","0.62","0","1831.4511222129113","124"
"1873","187","10357","-9.282","-17.28220851794059","0.215","0","2857.7447928345","43"
"1875","187","2215","-0.41500000000000004","-5.987204754538561","0.36","0","2567.0042457331238","72"
"1874","187","15000","-12.925","-29.02605344159566","0.415","0","2823.927476889782","83"
"1876","187","2219","-0.04400000000000004","-7.153146477128825","0.435","0","1308.0093127303348","87"
"1877","187","2243","-0.11799999999999988","-18.24724426861245","0.425","0","1601.618426380386","85"
"1878","187","2211","-1.1609999999999998","-8.482449036221947","0.21","0","1263.947830962244","42"
"1879","187","2194","1.7560000000000002","-2.144944768553393","0.79","0","534.5343074420996","158"
"1880","187","2196","0.6539999999999995","-4.140097151050181","0.57","0","1177.9411283257234","114"
"1881","188","5522","-2.5720000000000005","-34.51723549529045","0.59","0","2964.002883521857","118"
"1883","188","2798","0.8019999999999996","-17.934801123503213","0.72","0","2149.0119421807485","144"
"1884","188","6833","-3.2830000000000004","-33.77193654988555","0.71","0","3941.314884844401","142"
"1882","188","9345","-5.245000000000001","-56.74508588670527","0.82","0","2716.02410872145","164"
"1885","188","2374","2.5260000000000002","-25.08482149030765","0.98","0","1589.3385073481122","196"
"1886","188","2200","0.5249999999999999","-18.331086213652988","0.545","0","2589.303747232283","109"
"1887","188","2214","-0.41400000000000015","-18.830378241118847","0.36","0","3610.430837436631","72"
"1893","189","15000","-14.125","-19.91020779743134","0.175","0","3846.612319512241","35"
"1888","188","11366","-6.616","-24.940239373028824","0.95","0","5282.416319119646","190"
"1889","188","2207","2.718","-12.599319994412816","0.985","0","1112.719721256988","197"
"1891","189","6853","-6.153","-43.20873489894315","0.14","0","2761.029001391965","28"
"1892","189","10726","-9.201","-18.247157102871128","0.305","0","4452.822843414772","61"
"1890","188","15000","-13.225","-22.24713314617238","0.355","0","5276.370747977727","71"
"1895","189","2150","-0.9999999999999998","-30.775606164001733","0.23","0","2188.528629859257","46"
"1894","189","9974","-9.399000000000001","-18.916722727022538","0.115","0","5259.159330623172","23"
